ReservationId,GuestId,Hotel,Reservation Status,Source,Source,BookingDateTime,ArrivalDate,DepartureDate,ActualArrivalDateTime,ActualDepartureDateTime,NumberOfPersons
2967,5142283,Hotel1,Checked Out,WEB,Website,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2968,5146903,Hotel1,Checked Out,GDS,Corporate Booking System,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2969,5143945,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
2970,5142459,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2971,5142508,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2972,5143747,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
2973,5144118,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
2974,5158125,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,09/10/2018,07/10/2018,09/10/2018,1
2975,5143866,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
2976,3969300,Hotel1,Checked Out,WEB,Website,04/10/2018,06/10/2018,08/10/2018,06/10/2018,08/10/2018,2
2977,5150196,Hotel1,Checked Out,WEB,Website,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2978,5143621,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2979,5029444,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
2980,5154501,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2981,5154453,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2982,5154475,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2983,5154480,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2984,5154484,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2985,5154463,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2986,5154465,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2987,5154478,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
2988,5164323,Hotel1,Checked Out,WEB,Website,04/10/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,1
2989,5143378,Hotel2,Checked Out,ITESSO,Website,04/10/2018,04/10/2018,06/10/2018,04/10/2018,06/10/2018,2
2990,5143500,Hotel1,Checked Out,WEB,Website,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2991,5143572,Hotel1,Checked Out,WEB,Website,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
2992,5143651,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
2993,3134107,Hotel2,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
2994,5158306,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2995,5155335,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
2996,71760,Hotel1,Checked Out,WEB,Website,04/10/2018,07/10/2018,10/10/2018,07/10/2018,10/10/2018,1
2997,5144047,Hotel1,No Show,WEB,Website,04/10/2018,04/10/2018,05/10/2018,NULL,NULL,1
2998,5156301,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
2999,5144103,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
3000,5144158,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3001,822046,Hotel1,Checked Out,WEB,Website,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3002,2183229,Hotel1,Checked Out,WEB,Website,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3003,5144398,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3004,5148262,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,05/10/2018,05/10/2018,1
3005,3281181,Hotel1,Checked Out,WEB,Website,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3006,5144698,Hotel1,Checked Out,WEB,Website,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
3007,5158644,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3008,5144758,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3009,5144805,Hotel1,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3010,5147389,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,06/10/2018,04/10/2018,06/10/2018,2
3011,5155770,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3012,5152584,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3013,5158693,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3014,5145000,Hotel1,Cancelled,WEB,Website,04/10/2018,04/10/2018,05/10/2018,NULL,NULL,1
3015,5126074,Hotel1,Checked Out,WEB,Website,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
3016,5039227,Hotel1,No Show,WEB,Website,04/10/2018,05/10/2018,06/10/2018,NULL,NULL,1
3017,5145127,Hotel2,Cancelled,WEB,Website,04/10/2018,07/10/2018,08/10/2018,NULL,NULL,1
3018,5194371,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3019,5145214,Hotel1,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3020,5149647,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,2
3021,5149642,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,2
3022,5145357,Hotel2,No Show,GDS,Corporate Booking System,04/10/2018,04/10/2018,05/10/2018,NULL,NULL,1
3023,5145861,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
3024,5158174,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,09/10/2018,07/10/2018,09/10/2018,1
3025,5145636,Hotel1,Checked Out,GDS,Corporate Booking System,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3026,5145661,Hotel1,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3027,4417255,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
3028,5145922,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3029,218212,Hotel1,Checked Out,WEB,Website,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3030,3355630,Hotel2,Checked Out,WEB,Website,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3031,4948758,Hotel2,No Show,DIR,Phone/walk-in,04/10/2018,05/10/2018,07/10/2018,NULL,NULL,1
3032,5180749,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3033,5154019,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3034,5140672,Hotel1,Checked Out,WEB,Website,04/10/2018,05/10/2018,08/10/2018,05/10/2018,08/10/2018,2
3035,5155467,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3036,5146251,Hotel2,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3038,5154393,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3039,5149431,Hotel2,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,2
3040,5123167,Hotel1,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3041,2276508,Hotel1,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3042,5146981,Hotel1,Checked Out,WEB,Website,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3043,5151354,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3044,5147059,Hotel2,No Show,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,NULL,NULL,1
3045,5158768,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
3046,5147094,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
3047,5147121,Hotel1,Checked Out,DIR,Phone/walk-in,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
3048,5119488,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
3049,5147307,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
3050,5147403,Hotel2,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3051,5147403,Hotel2,Checked Out,WEB,Website,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3052,5147269,Hotel1,Checked Out,DIR,Phone/walk-in,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3053,5147470,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
3054,5147493,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3055,3136260,Hotel1,Checked Out,WEB,Website,12/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
3056,3136260,Hotel1,Checked Out,WEB,Website,12/09/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,2
3057,5147647,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3058,5146000,Hotel1,Checked Out,DIR,Phone/walk-in,04/10/2018,04/10/2018,05/10/2018,04/10/2018,05/10/2018,1
3059,566296,Hotel1,Cancelled,WEB,Website,04/10/2018,06/10/2018,07/10/2018,NULL,NULL,1
3060,5148132,Hotel2,No Show,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,NULL,NULL,2
3061,5151411,Hotel1,Checked Out,OTA,Online Travel Agency,04/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3062,5148310,Hotel1,Cancelled,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,NULL,NULL,1
3063,5148315,Hotel1,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,07/10/2018,07/10/2018,1
3064,5148316,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,07/10/2018,07/10/2018,1
3065,5148475,Hotel1,Checked Out,ITESSO,Website,05/10/2018,05/10/2018,05/10/2018,05/10/2018,05/10/2018,1
3066,5152621,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3067,5158744,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3068,5149990,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3069,5148624,Hotel2,Checked Out,ITESSO,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3070,5148634,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3071,2599338,Hotel1,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3072,150198,Hotel1,Checked Out,WEB,Website,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3073,5148645,Hotel2,Checked Out,WEB,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3074,3401019,Hotel2,No Show,OTA,Online Travel Agency,05/10/2018,07/10/2018,09/10/2018,NULL,NULL,1
3075,4796292,Hotel1,Checked Out,DIR,Phone/walk-in,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3076,5155744,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3077,5151940,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3078,5156626,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,12/10/2018,07/10/2018,12/10/2018,1
3079,5157472,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,12/10/2018,12/10/2018,12/10/2018,1
3080,5148690,Hotel2,No Show,OTA,Online Travel Agency,05/10/2018,07/10/2018,12/10/2018,NULL,NULL,1
3081,5157475,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,12/10/2018,07/10/2018,12/10/2018,1
3082,5157643,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,12/10/2018,07/10/2018,12/10/2018,1
3083,5148694,Hotel2,Cancelled,OTA,Online Travel Agency,05/10/2018,07/10/2018,12/10/2018,NULL,NULL,1
3084,5157451,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,11/10/2018,07/10/2018,11/10/2018,1
3085,5152531,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3086,5148828,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3087,5065951,Hotel2,Checked Out,WEB,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3088,5150952,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3089,5148895,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,2
3090,5155704,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3091,5152602,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3092,922737,Hotel1,Checked Out,ITESSO,Website,05/10/2018,05/10/2018,05/10/2018,05/10/2018,05/10/2018,1
3093,5149084,Hotel2,Cancelled,OTA,Online Travel Agency,05/10/2018,07/10/2018,08/10/2018,NULL,NULL,1
3094,5149197,Hotel1,Checked Out,WEB,Website,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3095,4881789,Hotel1,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3096,734175,Hotel1,Checked Out,WEB,Website,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3097,5149222,Hotel2,Cancelled,OTA,Online Travel Agency,05/10/2018,07/10/2018,08/10/2018,NULL,NULL,2
3098,5149201,Hotel1,Checked Out,WEB,Website,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3099,5151553,Hotel2,Checked Out,WEB,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3100,5149338,Hotel1,Checked Out,WEB,Website,28/07/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3101,5149348,Hotel1,Checked Out,WEB,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3102,1786120,Hotel1,Checked Out,WEB,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3103,5152977,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3104,5152981,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,05/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3105,5155879,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,07/10/2018,07/10/2018,1
3106,5155959,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3107,5158068,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3108,5149881,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3109,5158030,Hotel1,Checked Out,GDS,Corporate Booking System,05/10/2018,07/10/2018,09/10/2018,07/10/2018,09/10/2018,1
3110,5158369,Hotel1,Checked Out,WEB,Website,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3111,5150011,Hotel2,Checked Out,WEB,Website,05/10/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,1
3112,5150050,Hotel1,Checked Out,WEB,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3113,5150061,Hotel1,Checked Out,WEB,Website,05/10/2018,05/10/2018,07/10/2018,05/10/2018,07/10/2018,2
3114,2292484,Hotel1,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3115,5158321,Hotel1,Checked Out,GDS,Corporate Booking System,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3116,5150253,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3117,5150632,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3118,3299121,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,11/10/2018,07/10/2018,11/10/2018,1
3119,3299121,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,11/10/2018,07/10/2018,11/10/2018,1
3120,3223701,Hotel1,Checked Out,DIR,Phone/walk-in,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3121,2592514,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3122,138937,Hotel1,Checked Out,WEB,Website,05/10/2018,05/10/2018,08/10/2018,05/10/2018,08/10/2018,2
3123,4691871,Hotel1,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3124,5154618,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3125,5155951,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3126,5151825,Hotel1,Checked Out,WEB,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3127,5151969,Hotel1,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3128,5153805,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3129,5152261,Hotel1,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3130,5154882,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3131,5028958,Hotel1,Checked Out,ITESSO,Website,05/10/2018,05/10/2018,06/10/2018,05/10/2018,06/10/2018,1
3132,5154010,Hotel1,Checked Out,GDS,Corporate Booking System,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3133,5152443,Hotel2,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3134,5155449,Hotel1,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3135,5147442,Hotel2,Checked Out,WEB,Website,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3136,5152774,Hotel1,Checked Out,GDS,Corporate Booking System,05/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3137,5181675,Hotel1,Checked Out,OTA,Online Travel Agency,05/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3138,4948758,Hotel2,Checked Out,DIR,Phone/walk-in,04/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3139,5155305,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3140,5158512,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
3141,5154705,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3142,5156617,Hotel2,Checked Out,OTA,Online Travel Agency,06/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
3143,5153475,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3144,5158690,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3145,5154820,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3146,2564881,Hotel1,Checked Out,WEB,Website,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3147,5153571,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3148,5154244,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3149,5153716,Hotel1,Checked Out,WEB,Website,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3150,5153769,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3151,5153796,Hotel1,No Show,WEB,Website,06/10/2018,06/10/2018,07/10/2018,NULL,NULL,2
3152,5153890,Hotel1,No Show,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,NULL,NULL,1
3153,5155213,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3154,5158365,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,1
3155,5154048,Hotel1,Checked Out,DIR,Phone/walk-in,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3156,5154124,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3157,5154223,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3158,5154204,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,07/10/2018,07/10/2018,2
3159,5144011,Hotel2,Checked Out,WEB,Website,06/10/2018,07/10/2018,09/10/2018,07/10/2018,09/10/2018,1
3160,5154996,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3161,42900,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3162,5154408,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3163,5154468,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3164,5154595,Hotel1,Checked Out,DIR,Phone/walk-in,06/10/2018,06/10/2018,08/10/2018,06/10/2018,08/10/2018,1
3165,5154675,Hotel1,Checked Out,WEB,Website,06/10/2018,06/10/2018,07/10/2018,07/10/2018,07/10/2018,1
3166,5155029,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3167,5156010,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,07/10/2018,07/10/2018,1
3168,5154832,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3169,5155374,Hotel1,Checked Out,OTA,Online Travel Agency,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
3170,5042841,Hotel2,Checked Out,WEB,Website,06/10/2018,07/10/2018,08/10/2018,07/10/2018,08/10/2018,2
3171,5154933,Hotel1,Checked Out,WEB,Website,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3172,1490809,Hotel1,Checked Out,WEB,Website,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,1
3173,5155011,Hotel1,Checked Out,WEB,Website,06/10/2018,07/10/2018,09/10/2018,07/10/2018,09/10/2018,2
3174,1429920,Hotel1,Checked Out,WEB,Website,06/10/2018,06/10/2018,07/10/2018,06/10/2018,07/10/2018,2
