Reservation Id,Invoice Line Id,Revenue Group,Description,Quantity,Total,Vat (already included in Total),Posting Date
2943,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2944,1,Reservation Upgrades,Parking,1,19.5,3.38,03/10/2018
2944,2,Room revenue,Room Rental Charge,1,124,7.01,03/10/2018
2944,3,City Tax,City Tax,1,5.26,0,03/10/2018
2945,1,Room revenue,Room Rental Charge,1,132,7.47,06/10/2018
2945,2,City Tax,City Tax,1,5.6,0,06/10/2018
2946,1,Room revenue,Room Rental Charge,1,118.8,6.72,06/10/2018
2946,2,City Tax,City Tax,1,5.04,0,06/10/2018
2946,3,Room revenue,Room Rental Charge,1,72,4.07,07/10/2018
2946,4,City Tax,City Tax,1,3.06,0,07/10/2018
2947,1,Room revenue,Room Rental Charge,1,118.8,6.72,06/10/2018
2947,2,City Tax,City Tax,1,5.04,0,06/10/2018
2947,3,Room revenue,Room Rental Charge,1,72,4.07,07/10/2018
2947,4,City Tax,City Tax,1,3.06,0,07/10/2018
2950,1,Room revenue,Room inc. breakfast,1,161.9,9.16,06/10/2018
2950,2,City Tax,City Tax,1,7.65,0,06/10/2018
2950,3,Reservation Upgrades,Breakfast prebooked,2,0,0,07/10/2018
2952,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2952,2,City Tax,City Tax,1,7.36,0,07/10/2018
2953,1,Room revenue,Room Rental Charge,1,179.1,10.13,04/10/2018
2953,2,City Tax,City Tax,1,10.22,0,04/10/2018
2954,1,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
2954,2,City Tax,City Tax,1,4.36,0,05/10/2018
2954,3,Room revenue,Room Rental Charge,1,118.8,6.72,06/10/2018
2954,4,City Tax,City Tax,1,5.04,0,06/10/2018
2954,5,Room revenue,Room Rental Charge,1,72,4.07,07/10/2018
2954,6,City Tax,City Tax,1,3.06,0,07/10/2018
2955,1,Room revenue,Room Rental Charge,1,199,11.26,04/10/2018
2955,2,City Tax,City Tax,1,11.36,0,04/10/2018
2955,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2956,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
2956,2,City Tax,City Tax,1,6.63,0,05/10/2018
2957,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
2957,2,City Tax,City Tax,1,7.36,0,05/10/2018
2958,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
2958,2,City Tax,City Tax,1,7.36,0,05/10/2018
2959,1,Room revenue,Room Rental Charge,1,105.4,5.96,03/10/2018
2959,2,City Tax,City Tax,1,4.47,0,03/10/2018
2959,3,Reservation Upgrades,Beverage low,1,0,0,03/10/2018
2959,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2960,1,Room revenue,Room inc. breakfast,1,122.95,6.95,04/10/2018
2960,2,City Tax,City Tax,1,4.63,0,04/10/2018
2960,3,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
2960,4,Room revenue,Room inc. breakfast,1,127.95,7.24,05/10/2018
2960,5,City Tax,City Tax,1,4.84,0,05/10/2018
2960,6,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
2960,7,Room revenue,Room inc. breakfast,1,145.95,8.26,06/10/2018
2960,8,City Tax,City Tax,1,5.6,0,06/10/2018
2960,9,Room revenue,Room inc. breakfast,1,93.95,5.31,07/10/2018
2960,10,City Tax,City Tax,1,3.4,0,07/10/2018
2960,11,Reservation Upgrades,Breakfast prebooked,1,0,0,07/10/2018
2960,12,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
2961,1,Room revenue,Room Rental Charge,1,105.4,5.96,03/10/2018
2961,2,City Tax,City Tax,1,4.47,0,03/10/2018
2961,3,Reservation Upgrades,Beverage low,1,0,0,03/10/2018
2961,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2961,5,Room revenue,Room Rental Charge,1,92.65,5.24,04/10/2018
2961,6,City Tax,City Tax,1,3.93,0,04/10/2018
2961,7,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2962,1,Room revenue,Room Rental Charge,1,105.4,5.96,03/10/2018
2962,2,City Tax,City Tax,1,4.47,0,03/10/2018
2962,3,Reservation Upgrades,Beverage low,1,0,0,03/10/2018
2962,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,04/10/2018
2962,5,Room revenue,Room Rental Charge,1,92.65,5.24,04/10/2018
2962,6,City Tax,City Tax,1,3.93,0,04/10/2018
2962,7,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2963,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
2963,2,City Tax,City Tax,1,7.36,0,05/10/2018
2964,1,Room revenue,Room Rental Charge,1,179.1,10.13,04/10/2018
2964,2,City Tax,City Tax,1,10.22,0,04/10/2018
2964,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2966,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2966,2,City Tax,City Tax,1,6.88,0,06/10/2018
2966,3,Reservation Upgrades,Early Checkin,1,29,1.64,06/10/2018
2967,1,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
2967,2,City Tax,City Tax,1,6.63,0,07/10/2018
2968,1,Room revenue,Room Rental Charge,1,107,6.05,04/10/2018
2968,2,City Tax,City Tax,1,6.11,0,04/10/2018
2969,1,Room revenue,Room Rental Charge,1,199,11.26,04/10/2018
2969,2,City Tax,City Tax,1,11.36,0,04/10/2018
2970,1,City Tax,City Tax,1,9.65,0,04/10/2018
2971,1,City Tax,City Tax,1,6.11,0,07/10/2018
2972,1,Reservation Upgrades,Parking,1,19.5,3.38,04/10/2018
2972,2,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2972,3,City Tax,City Tax,1,4.16,0,04/10/2018
2973,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2973,2,City Tax,City Tax,1,4.16,0,04/10/2018
2974,1,Room revenue,Room Rental Charge,1,80.1,4.53,07/10/2018
2974,2,City Tax,City Tax,1,3.4,0,07/10/2018
2974,3,Room revenue,Room Rental Charge,1,116.1,6.57,08/10/2018
2974,4,City Tax,City Tax,1,4.93,0,08/10/2018
2975,1,Reservation Upgrades,Parking,1,19.5,3.38,04/10/2018
2975,2,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
2975,3,City Tax,City Tax,1,4.16,0,04/10/2018
2976,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2976,2,City Tax,City Tax,1,6.88,0,06/10/2018
2976,3,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
2976,4,City Tax,City Tax,1,6.63,0,07/10/2018
2977,1,Room revenue,Room Rental Charge,1,109.65,6.2,07/10/2018
2977,2,City Tax,City Tax,1,6.26,0,07/10/2018
2977,3,Food & Beverage,Beverage low,1,0,0,07/10/2018
2977,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
2978,1,Food & Beverage,Bassac le Manpot gl,1,6.5,1.12,04/10/2018
2978,2,Food & Beverage,Beef panang curry,1,17.5,0.99,04/10/2018
2978,3,Food & Beverage,Bassac le Manpot gl,1,6.5,1.12,04/10/2018
2978,4,Food & Beverage,Bassac le Manpot gl,1,6.5,1.12,04/10/2018
2978,5,Room revenue,Room Rental Charge,1,199,11.26,04/10/2018
2978,6,City Tax,City Tax,1,11.36,0,04/10/2018
2978,7,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2979,1,Food & Beverage,Solan de Cobras Still,1,4,0.22,04/10/2018
2979,2,Food & Beverage,Marie Stella Still,1,3.5,0.19,04/10/2018
2979,3,City Tax,City Tax,1,9.65,0,04/10/2018
2979,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
2980,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2980,2,City Tax,City Tax,1,6.88,0,06/10/2018
2980,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2981,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2981,2,City Tax,City Tax,1,6.88,0,06/10/2018
2981,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2982,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2982,2,City Tax,City Tax,1,6.88,0,06/10/2018
2982,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2983,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2983,2,City Tax,City Tax,1,6.88,0,06/10/2018
2983,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2984,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2984,2,City Tax,City Tax,1,6.88,0,06/10/2018
2984,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2985,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2985,2,City Tax,City Tax,1,6.88,0,06/10/2018
2985,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2986,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2986,2,City Tax,City Tax,1,6.88,0,06/10/2018
2986,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2987,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2987,2,City Tax,City Tax,1,6.88,0,06/10/2018
2987,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
2988,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
2988,2,City Tax,City Tax,1,6.63,0,05/10/2018
2988,3,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
2988,4,City Tax,City Tax,1,6.88,0,06/10/2018
2989,1,Food & Beverage,Marie Stella Still,1,3.5,0.19,04/10/2018
2989,2,Room revenue,Room Rental Charge,1,109,6.16,04/10/2018
2989,3,City Tax,City Tax,1,4.63,0,04/10/2018
2989,4,Room revenue,Room Rental Charge,1,119,6.73,05/10/2018
2989,5,City Tax,City Tax,1,5.05,0,05/10/2018
2990,1,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
2990,2,City Tax,City Tax,1,6.63,0,07/10/2018
2991,1,Room revenue,Room Rental Charge,1,179.1,10.13,04/10/2018
2991,2,City Tax,City Tax,1,10.22,0,04/10/2018
2992,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
2992,2,City Tax,City Tax,1,7.36,0,05/10/2018
2993,1,Food & Beverage,Indian Tanqueray 10 s,2,16,2.77,05/10/2018
2993,2,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
2993,3,City Tax,City Tax,1,4.36,0,05/10/2018
2994,1,Room revenue,Room inc. breakfast,1,142.95,8.09,07/10/2018
2994,2,City Tax,City Tax,1,7.36,0,07/10/2018
2994,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
2995,1,Food & Beverage,Indian Tanqueray 10 d,1,10,1.73,06/10/2018
2995,2,Food & Beverage,Zacapa 23 50ml,1,11,1.9,06/10/2018
2995,3,Room revenue,Room inc. breakfast,1,168.21,9.52,06/10/2018
2995,4,City Tax,City Tax,1,5.96,0,06/10/2018
2995,5,Reservation Upgrades,Breakfast prebooked,2,0,0,07/10/2018
2996,1,Food & Beverage,Chicken tikka masala,1,16.5,0.93,07/10/2018
2996,2,Food & Beverage,Grolsch pint,1,6,1.04,07/10/2018
2996,3,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
2996,4,City Tax,City Tax,1,6.63,0,07/10/2018
2996,5,Room revenue,Room Rental Charge,1,147.6,8.35,08/10/2018
2996,6,City Tax,City Tax,1,8.42,0,08/10/2018
2996,7,Room revenue,Room Rental Charge,1,188.1,10.64,09/10/2018
2996,8,City Tax,City Tax,1,10.74,0,09/10/2018
2998,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
2998,2,City Tax,City Tax,1,7.36,0,07/10/2018
2998,3,Reservation Upgrades,Early Checkin,1,29,1.64,07/10/2018
2999,1,Room revenue,Room Rental Charge,1,199,11.26,04/10/2018
2999,2,City Tax,City Tax,1,11.36,0,04/10/2018
3000,1,City Tax,City Tax,1,6.11,0,05/10/2018
3000,2,Reservation Upgrades,Late Checkout,1,39,2.2,06/10/2018
3001,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
3001,2,City Tax,City Tax,1,6.88,0,06/10/2018
3002,1,Room revenue,Room Rental Charge,1,129,7.3,07/10/2018
3002,2,City Tax,City Tax,1,7.36,0,07/10/2018
3003,1,City Tax,City Tax,1,6.35,0,06/10/2018
3004,1,Room revenue,Room inc. breakfast,1,110.66,6.26,04/10/2018
3004,2,City Tax,City Tax,1,4.11,0,04/10/2018
3004,3,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
3005,1,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
3005,2,City Tax,City Tax,1,6.63,0,07/10/2018
3005,3,Reservation Upgrades,Early Checkin,1,29,1.64,07/10/2018
3005,4,Food & Beverage,Tea bag,1,2.75,0.15,08/10/2018
3006,1,Room revenue,Room Rental Charge,1,116.1,6.57,07/10/2018
3006,2,City Tax,City Tax,1,6.63,0,07/10/2018
3006,3,Reservation Upgrades,Early Checkin,1,29,1.64,07/10/2018
3007,1,City Tax,City Tax,1,6.11,0,07/10/2018
3008,1,City Tax,City Tax,1,6.11,0,07/10/2018
3009,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
3009,2,City Tax,City Tax,1,6.63,0,05/10/2018
3010,1,Room revenue,Room Rental Charge,1,98.1,5.55,04/10/2018
3010,2,City Tax,City Tax,1,4.16,0,04/10/2018
3010,3,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
3010,4,City Tax,City Tax,1,4.36,0,05/10/2018
3011,1,Room revenue,Room inc. breakfast,1,147.95,8.37,06/10/2018
3011,2,City Tax,City Tax,1,7.65,0,06/10/2018
3011,3,Reservation Upgrades,Breakfast prebooked,1,0,0,07/10/2018
3012,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3012,2,City Tax,City Tax,1,7.36,0,05/10/2018
3013,1,Room revenue,Room inc. breakfast,1,157.95,8.94,07/10/2018
3013,2,City Tax,City Tax,1,8.22,0,07/10/2018
3013,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
3015,1,Room revenue,Room Rental Charge,1,179.1,10.13,04/10/2018
3015,2,City Tax,City Tax,1,10.22,0,04/10/2018
3015,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,05/10/2018
3018,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3018,2,City Tax,City Tax,1,7.36,0,05/10/2018
3019,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3019,2,City Tax,City Tax,1,7.36,0,05/10/2018
3020,1,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
3020,2,City Tax,City Tax,1,4.36,0,05/10/2018
3020,3,Room revenue,Room Rental Charge,1,138.6,7.84,06/10/2018
3020,4,City Tax,City Tax,1,5.88,0,06/10/2018
3021,1,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
3021,2,City Tax,City Tax,1,4.36,0,05/10/2018
3021,3,Room revenue,Room Rental Charge,1,138.6,7.84,06/10/2018
3021,4,City Tax,City Tax,1,5.88,0,06/10/2018
3023,1,Room revenue,Room inc. breakfast,1,110.66,6.26,04/10/2018
3023,2,City Tax,City Tax,1,4.11,0,04/10/2018
3023,3,Reservation Upgrades,Breakfast prebooked,1,0,0,05/10/2018
3024,1,Room revenue,Room Rental Charge,1,144,8.15,07/10/2018
3024,2,City Tax,City Tax,1,8.22,0,07/10/2018
3024,3,Room revenue,Room Rental Charge,1,164,9.28,08/10/2018
3024,4,City Tax,City Tax,1,9.36,0,08/10/2018
3026,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3026,2,City Tax,City Tax,1,7.36,0,05/10/2018
3027,1,City Tax,City Tax,1,3.89,0,04/10/2018
3028,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3028,2,City Tax,City Tax,1,7.36,0,05/10/2018
3029,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
3029,2,City Tax,City Tax,1,6.88,0,06/10/2018
3029,3,Reservation Upgrades,Early Checkin,1,29,1.64,06/10/2018
3029,4,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
3030,1,Room revenue,Room Rental Charge,1,138.6,7.84,06/10/2018
3030,2,City Tax,City Tax,1,5.88,0,06/10/2018
3030,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
3032,1,Room revenue,Room Rental Charge,1,134,7.58,06/10/2018
3032,2,City Tax,City Tax,1,7.65,0,06/10/2018
3032,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
3033,1,Room revenue,Room Rental Charge,1,134,7.58,06/10/2018
3033,2,City Tax,City Tax,1,7.65,0,06/10/2018
3033,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,07/10/2018
3034,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
3034,2,City Tax,City Tax,1,6.63,0,05/10/2018
3034,3,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
3034,4,City Tax,City Tax,1,6.88,0,06/10/2018
3034,5,Room revenue,Room Rental Charge,1,129.6,7.33,07/10/2018
3034,6,City Tax,City Tax,1,7.4,0,07/10/2018
3035,1,Room revenue,Room Rental Charge,1,134,7.58,06/10/2018
3035,2,City Tax,City Tax,1,7.65,0,06/10/2018
3036,1,Room revenue,Room Rental Charge,1,96.9,5.48,05/10/2018
3036,2,City Tax,City Tax,1,4.11,0,05/10/2018
3036,3,Reservation Upgrades,Beverage low,1,0,0,05/10/2018
3038,1,Room revenue,Room inc. breakfast,1,151.15,8.55,06/10/2018
3038,2,City Tax,City Tax,1,5.82,0,06/10/2018
3038,3,Reservation Upgrades,Breakfast prebooked,1,0,0,07/10/2018
3039,1,Reservation Upgrades,Parking,2,39,6.76,05/10/2018
3039,2,Food & Beverage,30 days happiness challenge,1,9.95,1.72,05/10/2018
3039,3,Food & Beverage,30 days fitness challenge,1,9.95,1.72,05/10/2018
3039,4,Room revenue,Room Rental Charge,1,114,6.45,05/10/2018
3039,5,City Tax,City Tax,1,4.84,0,05/10/2018
3039,6,Food & Beverage,Charlie soda Orng.Mand.Mint,1,3.25,0.18,06/10/2018
3039,7,Food & Beverage,Charlie soda acai mint,1,3.25,0.18,06/10/2018
3039,8,Room revenue,Room Rental Charge,1,154,8.71,06/10/2018
3039,9,City Tax,City Tax,1,6.54,0,06/10/2018
3040,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
3040,2,City Tax,City Tax,1,6.63,0,05/10/2018
3040,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
3041,1,Room revenue,Room Rental Charge,1,116.1,6.57,05/10/2018
3041,2,City Tax,City Tax,1,6.63,0,05/10/2018
3041,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
3042,1,Room revenue,Room Rental Charge,1,129.6,7.33,07/10/2018
3042,2,City Tax,City Tax,1,7.4,0,07/10/2018
3043,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3043,2,City Tax,City Tax,1,7.36,0,05/10/2018
3045,1,Room revenue,Room Rental Charge,1,144,8.15,07/10/2018
3045,2,City Tax,City Tax,1,8.22,0,07/10/2018
3046,1,City Tax,City Tax,1,9.17,0,04/10/2018
3047,1,Room revenue,Room Rental Charge,1,189,10.69,04/10/2018
3047,2,City Tax,City Tax,1,10.79,0,04/10/2018
3048,1,City Tax,City Tax,1,9.17,0,04/10/2018
3048,2,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,05/10/2018
3049,1,Room revenue,Room Rental Charge,1,189,10.69,04/10/2018
3049,2,City Tax,City Tax,1,10.79,0,04/10/2018
3050,1,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
3050,2,City Tax,City Tax,1,4.36,0,05/10/2018
3050,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
3051,1,Room revenue,Room Rental Charge,1,102.6,5.8,05/10/2018
3051,2,City Tax,City Tax,1,4.36,0,05/10/2018
3051,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
3052,1,Room revenue,Room Rental Charge,1,64.5,3.65,05/10/2018
3052,2,City Tax,City Tax,1,3.68,0,05/10/2018
3053,1,Room revenue,Room Rental Charge,1,189,10.69,04/10/2018
3053,2,City Tax,City Tax,1,10.79,0,04/10/2018
3054,1,Room revenue,Room inc. breakfast,1,142.95,8.09,05/10/2018
3054,2,City Tax,City Tax,1,7.36,0,05/10/2018
3054,3,Reservation Upgrades,Breakfast prebooked,1,0,0,06/10/2018
3055,1,Room revenue,Room Rental Charge,1,139.92,7.92,04/10/2018
3055,2,City Tax,City Tax,1,7.99,0,04/10/2018
3056,1,Room revenue,Room Rental Charge,1,139.92,7.92,04/10/2018
3056,2,City Tax,City Tax,1,7.99,0,04/10/2018
3057,1,City Tax,City Tax,1,6.35,0,06/10/2018
3058,1,Room revenue,Room Rental Charge,1,189,10.69,04/10/2018
3058,2,City Tax,City Tax,1,10.79,0,04/10/2018
3061,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3061,2,City Tax,City Tax,1,7.36,0,05/10/2018
3063,1,Room revenue,Room Rental Charge,1,120.6,6.82,06/10/2018
3063,2,City Tax,City Tax,1,6.88,0,06/10/2018
3064,1,City Tax,City Tax,1,6.35,0,06/10/2018
3065,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3065,2,City Tax,City Tax,1,7.36,0,05/10/2018
3066,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3066,2,City Tax,City Tax,1,7.36,0,05/10/2018
3066,3,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
3067,1,Food & Beverage,Grolsch half pint,1,4,0.69,07/10/2018
3067,2,Food & Beverage,JeNIUS Rioja gl,1,5.95,1.03,07/10/2018
3067,3,Room revenue,Room Rental Charge,1,144,8.15,07/10/2018
3067,4,City Tax,City Tax,1,8.22,0,07/10/2018
3067,5,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,08/10/2018
3068,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3068,2,City Tax,City Tax,1,7.36,0,05/10/2018
3069,1,Room revenue,Room Rental Charge,1,119,6.73,05/10/2018
3069,2,City Tax,City Tax,1,5.05,0,05/10/2018
3070,1,City Tax,City Tax,1,6.11,0,05/10/2018
3071,1,Room revenue,Room Rental Charge,1,134,7.58,06/10/2018
3071,2,City Tax,City Tax,1,7.65,0,06/10/2018
3071,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,07/10/2018
3072,1,Room revenue,Room Rental Charge,1,129.6,7.33,07/10/2018
3072,2,City Tax,City Tax,1,7.4,0,07/10/2018
3073,1,Room revenue,Room Rental Charge,1,107.1,6.06,05/10/2018
3073,2,City Tax,City Tax,1,4.55,0,05/10/2018
3073,3,Reservation Upgrades,Breakfast prebooked,2,27.9,1.57,06/10/2018
3075,1,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3075,2,City Tax,City Tax,1,7.36,0,05/10/2018
3076,1,Room revenue,Room Rental Charge,1,134,7.58,06/10/2018
3076,2,City Tax,City Tax,1,7.65,0,06/10/2018
3077,1,Food & Beverage,Bassac le Manpot gl,3,19.5,3.38,05/10/2018
3077,2,Food & Beverage,Dutch bitterballen,1,7.5,0.42,05/10/2018
3077,3,Room revenue,Room Rental Charge,1,129,7.3,05/10/2018
3077,4,City Tax,City Tax,1,7.36,0,05/10/2018
3077,5,Reservation Upgrades,Breakfast prebooked,1,13.95,0.78,06/10/2018
3078,1,Room revenue,Room inc. breakfast,1,92.66,5.24,07/10/2018
3078,2,City Tax,City Tax,1,3.34,0,07/10/2018
3078,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
3078,4,Room revenue,Room inc. breakfast,1,123.25,6.97,08/10/2018
3078,5,City Tax,City Tax,1,4.64,0,08/10/2018
3078,6,Reservation Upgrades,Breakfast prebooked,1,0,0,09/10/2018
3078,7,Room revenue,Room inc. breakfast,1,124.15,7.02,09/10/2018
3078,8,City Tax,City Tax,1,4.68,0,09/10/2018
3078,9,Reservation Upgrades,Breakfast prebooked,1,0,0,10/10/2018
3078,10,Room revenue,Room inc. breakfast,1,108.86,6.16,10/10/2018
3078,11,City Tax,City Tax,1,4.03,0,10/10/2018
3078,12,Reservation Upgrades,Breakfast prebooked,1,0,0,11/10/2018
3078,13,Room revenue,Room inc. breakfast,1,116.95,6.61,11/10/2018
3078,14,City Tax,City Tax,1,4.37,0,11/10/2018
3078,15,Reservation Upgrades,Breakfast prebooked,1,0,0,12/10/2018
3079,1,Room revenue,Room inc. breakfast,1,92.66,5.24,07/10/2018
3079,2,City Tax,City Tax,1,3.34,0,07/10/2018
3079,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
3079,4,Room revenue,Room inc. breakfast,1,123.25,6.97,08/10/2018
3079,5,City Tax,City Tax,1,4.64,0,08/10/2018
3079,6,Reservation Upgrades,Breakfast prebooked,1,0,0,09/10/2018
3079,7,Room revenue,Room inc. breakfast,1,124.15,7.02,09/10/2018
3079,8,City Tax,City Tax,1,4.68,0,09/10/2018
3079,9,Reservation Upgrades,Breakfast prebooked,1,0,0,10/10/2018
3079,10,Room revenue,Room inc. breakfast,1,108.86,6.16,10/10/2018
3079,11,City Tax,City Tax,1,4.03,0,10/10/2018
3079,12,Reservation Upgrades,Breakfast prebooked,1,0,0,11/10/2018
3079,13,Room revenue,Room inc. breakfast,1,116.95,6.61,11/10/2018
3079,14,City Tax,City Tax,1,4.37,0,11/10/2018
3079,15,Reservation Upgrades,Breakfast prebooked,1,0,0,12/10/2018
3081,1,Room revenue,Room inc. breakfast,1,92.66,5.24,07/10/2018
3081,2,City Tax,City Tax,1,3.34,0,07/10/2018
3081,3,Reservation Upgrades,Breakfast prebooked,1,0,0,08/10/2018
3081,4,Room revenue,Room inc. breakfast,1,123.25,6.97,08/10/2018
3081,5,City Tax,City Tax,1,4.64,0,08/10/2018
3081,6,Reservation Upgrades,Breakfast prebooked,1,0,0,09/10/2018
3081,7,Room revenue,Room inc. breakfast,1,124.15,7.02,09/10/2018
3081,8,City Tax,City Tax,1,4.68,0,09/10/2018
3081,9,Reservation Upgrades,Breakfast prebooked,1,0,0,10/10/2018
3081,10,Room revenue,Room inc. breakfast,1,108.86,6.16,10/10/2018
3081,11,City Tax,City Tax,1,4.03,0,10/10/2018
3081,12,Reservation Upgrades,Breakfast prebooked,1,0,0,11/10/2018
3081,13,Room revenue,Room inc. breakfast,1,116.95,6.61,11/10/2018
3081,14,City Tax,City Tax,1,4.37,0,11/10/2018
3081,15,Reservation Upgrades,Breakfast prebooked,1,0,0,12/10/2018
3082,1,Room revenue,Room inc. breakfast,1,92.66,5.24,07/10/2018
